IMEI	Advertising ID
219329	1582331423361-286688778151662468
423381	1584955097250-210072474398572389
349797	1579683581310-6293366648306404444
375423	1587275230607-7115737838693682460
458232	1587238831634-1072133429341219325
138650	1580607348680-7245180074870951334
437618	1585905934052-6645195918501504973
457835	1587141306406-2545943860838278829
427029	1585116375928-1106741720142440165
58706	1586001350631-1515462399875820765
445952	1586273733501-6325533288124812740
456968	1587077431416-6640181523206850162
409144	1587112387333-4135865525938743012
61937	1577362694392-2701677112145647132
116427	1587271937065-2090139723273168128
340641	1586224762490-2390911527715750189
19134	1578226650005-4016184483503650510
457981	1587209613328-187349422553963609
43781	1587267806081-7805001498597774522
13689	1587267601994-4450694021674683999
414507	1587266799024-5995480435885146054
55545	1586298848194-5844722285178992867
458454	1587265989276-2871368874965389712
116850	1583201779340-7150460067023231607
399971	1586559074060-1947481476577641449
446250	1586287199105-7864607528702124495
403401	1582662393431-5253070861321968061
458263	1587244810724-2027893943345729091
415527	1584435851871-7730573485193445930
457743	1587179703261-4317936027202524616
458004	1587212246800-4624847295410151056
453221	1587260973316-8456528495226962651
458360	1587252311591-7237138426888425632
359757	1587260445083-3038252540672538827
285649	1587254986894-7875879913069089271
400348	1586391146157-6638724367190361583
72488	1577922210655-4197408656472395808
286109	1579398257848-5650822166425609836
421399	1587045437489-7953623113101624446
418842	1584651265285-4101611557970269438
433106	1585552460992-2544882404857797802
458258	1587242271369-95961347456082104
8959	1587254701062-7215726579490243411
401894	1584233875893-2299283265630436233
457599	1587158892527-2269626740741225901
338639	1587253759496-3260987833711846491
422996	1587252838819-4969763721267921849
432970	1587250322844-4460869762382640229
51363	1577049761584-8152728477466612195
361816	1587252470508-1369231763155952929
69375	1577712694410-5067613516034374415
456154	1587252381752-7697151524991309333
426895	1585107506953-3093185529194173087
402589	1582559623398-2092576523595012042
69808	1587249984374-402442783697872029
2358	1587249645007-1206047058843552695
87491	1587249554302-6687798056879998423
377102	1580247867364-2810540201662788299
403852	1587247702290-3069967732448937233
6019	1578150447408-4840022466496639660
57431	1580518889105-3253124353458418514
4581	1587148320350-5745871135527322795
166078	1579004918622-7625387953537261570
140433	1587109854208-5736887156019259253
406648	1583174941187-3601329854520348670
179564	1579118269766-4613853142139341092
411983	1586618384119-7303362713026124832
61118	1577329876677-7660650998061318686
40561	1587245363340-2685787183180224768
356421	1584840191499-384346626944203585
456130	1586975703374-6695754497171492924
136197	1587242658499-5298535618671037988
352709	1579705582989-6993501300545849120
411877	1587165381827-8040968749319250415
69704	1587242206873-7260494545297085982
450899	1586531354498-4447701175263979174
54687	1577390473605-8949916657366106019
351466	1587213959553-9155023892267640890
354931	1579716989150-3405194113371858599
213293	1579197825746-8748041901003544881
411042	1583966268181-8147610073670649197
243102	1581882856758-5370925729026402211
355398	1587239833029-1010620894909436718
63321	1577401459049-2437473653619254754
452725	1586629471737-1732976674796188596
150607	1580563959722-6174180220930830566
458207	1587234922561-4756204110781759422
6649	1575720593650-3323969939955692319
419856	1584730583312-3285496782555726491
84458	1579198556762-1568149582804947357
404378	1587061421887-4270657960326855589
44469	1587235538822-7546905086909801244
74572	1578161103639-2811508509293137656
66753	1587234992959-6180679776759162439
363166	1579923203081-2831065137094108529
161088	1587191981976-6731062966025544451
444835	1586209978906-5697705136080707612
120578	1587234224701-1860257289000692345
457527	1587151484748-3187179196878928456
116660	1584530465258-7218569331338139433
429565	1585245348517-1684242281377595142
8730	1587232826836-1065639164125957012
204740	1580705167049-9213059455097868768
423868	1584976288018-2338903181430564104
373072	1587231203926-8585602934025950743
728	1586022438738-8571173795612212907
405526	1582993453090-9085110570438425118
173746	1586614286161-47417028461780033
458155	1587229268925-331652792547192710
200764	1584456997305-2484632892096376807
131783	1578924348532-811874692937622206
458140	1587228005461-758225894290951970
425848	1585066798820-1924670639239777606
458110	1587223913445-6520570672961978135
457670	1587170178156-6274469212615512984
398905	1587152886328-4553414237095300606
166879	1585330321310-6458900790334785744
92056	1587227384062-7720355432646358982
64660	1577579970438-2945200753511693120
56135	1577211925110-6034561547071008581
102113	1578647633798-7845297860170463789
448125	1586390399096-3857570484082062655
65954	1577527799496-6980750148794230093
404990	1582912156164-4466667625950396617
411879	1584028139497-5369629703185302828
445907	1586270875832-3429102315802374803
53988	1587050921536-6058868629635151526
406169	1583089199614-4436618263511375130
458000	1587211473173-3172942795199882468
456279	1587222227620-6719967682628708745
457677	1587171630444-7055038334143783245
457927	1587202942159-4433405310245766985
449455	1586457282282-3340093451680206125
361829	1582455132716-3234571347244344282
78720	1578244103772-6811971252643495399
34346	1580614203471-8798118527858123109
18404	1587158421710-7302180714643633665
71259	1583680071991-7298872462874645803
31054	1578847483921-1840694028825727259
361948	1579889963451-6620544306398015732
236002	1582735429260-5754707561307503586
379414	1581101829140-2977588847779583426
452636	1586624645580-1973154772113804202
401649	1582459563910-4813914711886376045
5962	1581803774752-8548771140618560988
92295	1586883779153-3525046524209895216
398567	1582064701482-1033988329363913692
327896	1579519217532-6820440395962471941
375353	1580215581816-195912713032430357
42809	1576711745258-6145347489015404587
457276	1587119909412-7368415839897765979
217278	1583689019052-1937149354137060133
167233	1579005219211-8495444748695500264
457926	1587202903321-2061473833955216496
39697	1579130348739-7957797515301501017
19389	1584807397158-8644093480146147982
457720	1587176790047-5861361955644601184
457496	1587148244464-8835930158273448143
285762	1586752599173-86216294049208924
92668	1582044046877-3801791731425736274
414964	1584384550652-7714314930673357977
152849	1578947927307-6573872776669188805
42796	1586461745813-1610583884558844138
5139	1587211508087-5053860820313279567
393406	1587211717438-6988904284114618252
456138	1586976563565-565571759869880113
120909	1579627166909-6992155473394290951
22721	1587210308040-724516346326031293
425693	1585061635397-6512784105629965503
217052	1579206715025-2939109173208272072
397763	1581968770585-6606471159164266013
433589	1585598827623-2154305145897754240
71307	1586101943390-8602998777539013717
46833	1576860822679-8792112065751691625
220418	1580461767604-9016691998613071666
455735	1586923960330-3835865572354203047
377655	1580267648109-4766498336415007003
87019	1578396296060-4991604075273814059
429388	1586628994791-7076988257482644219
413062	1587032744742-5719114170596663101
34992	1584046490092-4095677144970364434
438920	1585959166445-3877739134897305550
39965	1587202631590-5642319546858233571
449414	1586439934002-4400599661630059687
457916	1587201435104-7398754517625673838
55888	1578218757670-3687541981377868981
24623	1578303622935-4997812524010060284
447125	1586344711759-4228871650092324244
457771	1587183602573-2455210087899484440
457428	1587140008003-2281935441715902534
426389	1585084179245-5213301594789010093
407736	1583347901350-1540881168281580091
457447	1587141949682-8784707276292907455
162151	1581415106385-513829357207720609
446274	1586288340032-7305663962131354049
441278	1587193828797-5670532249426113322
434172	1587193152351-8304708319277145059
453389	1586681811827-1648353620790513884
141646	1586788252476-2176366924643595313
457228	1587113108071-4259409390977098039
44983	1578943235698-8854750652070185195
150202	1587170225953-2804467964580527621
71728	1577886757732-5593699988649697364
165332	1585486153607-7147200585826418041
368156	1586362486933-4276501534053966588
262757	1587189583939-7061538190960236910
456497	1587021904825-932069618437305695
48677	1576940075638-3344432875319448559
5844	1583430807537-2146504964086083382
84238	1585499400145-5955629302064844498
457606	1587160014092-4973113257714464470
443728	1587186656595-7982491779550425871
24899	1578358555119-6945722672989518728
422059	1584882796482-5422482107730658838
435989	1587184150384-7289976906132732420
457489	1587147577518-1338780749455251501
70623	1577798910639-7018354659486217120
397551	1581947789031-7476481583086995839
457451	1587142790361-7687463134277535851
456519	1587025759905-5849316133334154955
436909	1587000969782-4830944805260449104
71126	1577831987742-2536951217505739214
381531	1586828908160-5188250348141748521
457108	1587093582742-3290602299549461730
402542	1587067553690-5212197726179099152
123599	1584324974833-3976761153478456546
384664	1580504785156-9165293929843900020
407931	1583377611818-4847233965216977598
9971	1586634221537-9041323168325280107
417761	1587167664303-3015293349127066488
457492	1587147857717-4408388729878190709
64208	1586405883242-4067188313699600272
110849	1587166150478-141264305806068537
119294	1587166215979-5956385531190223132
303432	1587165391988-2213677240285835448
137767	1586851271766-2898616640793916490
442023	1586097874180-4273577745395302664
65893	1577525069493-4579464372286589583
107326	1578683108857-1094114449807220041
402145	1582496497493-4823074747594074227
60194	1577308544447-2307974252363043969
435527	1585759879049-1949077869755912688
158368	1578968795523-1752204651803402120
188647	1579077591228-5004799256046044170
338627	1587160765351-4952963235155565727
56785	1577227321619-8955336582941597875
457587	1587157687585-8125496687296583243
404434	1582813786494-3798871980722144000
181744	1587143674652-2623895377585400773
442697	1586114703897-7447605233772558438
448766	1586433353141-5980331364685713674
25705	1578065616609-2397846215400463532
177285	1580561178939-7400805762877554790
18541	1587155608952-8873828417500910169
25689	1578819575369-8228334139596367968
404387	1587154915537-241279833756555129
456949	1587075381753-7488418774833472139
5017	1585061410341-4525477746844262774
4979	1587154075922-8749236320936015409
457515	1587150095831-4740621892902814686
145535	1578926368994-3453044706279472471
436673	1585845482914-5747533646817776728
457533	1587152327808-5618556425162650932
219890	1579214874268-513680776893370372
392904	1581345003388-111350331126324083
136577	1578859812457-5621534588551465675
410686	1587151305994-8434859422096849552
31007	1587150621144-7656253034328004569
398986	1587148896420-6834388816322915105
248371	1579306109528-6966582372737746468
424134	1584986846697-3614096596144508870
177564	1587033102026-7149683757616709844
457397	1587135564787-7497461683433039567
457267	1587118881661-2755880129082287605
150850	1587143676705-5367702392134668449
50289	1587147011739-8482168492756725205
176946	1587146964288-7559323054433815700
24391	1576335854028-1974784590272660102
457335	1587127225556-5277865593696354844
75634	1578170167003-1973172278014444305
444520	1586201130691-3106552838250227937
422668	1584905802199-6543166035272989360
435026	1585722801470-3155643933182131579
